establishment_number,upn,surname,forename,middlenames,preferred_surname,former_surname,gender,date_of_birth,enrol_status,entry_date,nc_year_actual,termly_sessions_possible,illness_authorised,medical_authorised,religious_authorised,study_leave_authorised,traveller_authorised,holiday_authorised,excluded_authorised,other_authorised,holiday_unauthorised,late_unauthorised,other_unauthorised,unknown_unauthorised
193260,00588b69-f182-46a2-8e39-d0909a0a02af,,,,,,M,,C,2015-09-01 00:00:00,11,138,2,,,,,,,2,,,,
178684,904b3863-9ea7-4acb-895a-a2981321afd0,,,,,,M,,C,2017-09-05 00:00:00,11,130,17,2,,,,,,3,,,,
236232,0140cbf1-1a7c-47f8-8bb9-e491a321e02f,,,,,,M,,C,2015-09-03 00:00:00,10,126,3,,,,,,,2,,,3,
134093,c50c313b-965c-4790-b9cc-ae106d374f33,,,,,,M,,C,2017-09-06 00:00:00,Leaver,120,,1,,,,,,2,,,3,
243205,bb366934-8a46-429e-b232-a9e0712ffe8f,,,,,,M,,C,2016-09-05 00:00:00,9,130,17,3,,,,,,,,,4,
184323,822e7583-8491-4bcd-ab62-993c3c6d5f90,,,,,,M,,C,2013-09-01 00:00:00,7,131,4,,,,,,,,,,5,
210413,542e18b4-6391-4d28-ada9-6b1efd667da5,,,,,,M,,C,2014-09-04 00:00:00,10,139,4,,,,,,,,,,,
191335,ca520308-4d0c-49e9-a8a1-1b07b8025200,,,,,,F,,C,2014-09-04 00:00:00,8,130,13,1,,,,,,,,,,
193693,ae5e2927-fdeb-4014-aa46-0f2f9729ab08,,,,,,M,,Leaver,2014-01-21 00:00:00,7,124,7,2,,,,,,2,,,,
210825,64733af0-4a2f-4876-bc5d-568f2ed4511f,,,,,,F,,C,2016-09-05 00:00:00,9,134,13,1,,,,,,,,,,
241101,febfc6b5-7401-4045-9a7a-7f4c4e10f58f,,,,,,M,,C,2013-09-04 00:00:00,7,137,4,,,,,,,2,,,,
160682,ce7b63c2-906c-4af4-8993-b43fc00e159c,,,,,,M,,C,2017-09-05 00:00:00,11,137,,,,,,,,,,,,
227567,6a66be32-bc33-443e-b9ba-a7785072377c,,,,,,M,,C,2014-09-04 00:00:00,9,135,4,1,,,,,,,,,,
153633,27296052-d4dd-444d-97b7-de10d88ae1ea,,,,,,F,,C,2017-09-06 00:00:00,8,137,5,,,,,,,,,,,
198070,87fa3620-3977-4dae-80b6-bc60413531d6,,,,,,M,,C,2015-09-03 00:00:00,11,130,7,1,,,,,,,,,,
209371,6a2e36de-4186-42e4-b2f3-6bb5f5191271,,,,,,F,,C,2014-09-04 00:00:00,11,126,6,2,,,,,,4,,,,
203366,70382542-786a-4ae8-a93d-2765e08846a5,,,,,,F,,C,2015-09-03 00:00:00,Leaver,128,,,,,,,,4,,,,
157278,56016da2-3be4-4f92-8328-545dc0a0f3e4,,,,,,F,,C,2011-09-01 00:00:00,12,129,8,2,,,,,,3,,,,
252933,85e329fd-11b8-496a-97ee-1d893c6dd5cc,,,,,,F,,C,2014-09-04 00:00:00,8,118,,,,,,,,,,,7,
242220,e6e82bd7-b90f-4296-9682-9e31d3d2fa72,,,,,,F,,C,2016-09-05 00:00:00,9,136,13,2,,,,,,,,,,
169766,635e2a25-a36b-4a11-9dce-bf1c10dfb349,,,,,,F,,C,2016-09-02 00:00:00,7,140,,,,,,,,3,,,,
171907,2e002cc6-fbab-436f-8b64-879a3efe0257,,,,,,F,,C,2015-09-01 00:00:00,8,123,,1,,,,,,,,,,
137252,e0d0e685-e139-471f-a167-b3424c1708c0,,,,,,F,,Leaver,2016-09-05 00:00:00,7,138,,2,,,,,,2,,,,
184399,115fa9f8-b27e-46b5-a897-c02b5b0653c7,,,,,,M,,Leaver,2014-09-03 00:00:00,11,138,11,2,,,,,,,,,,
229463,13cf231e-ce4c-411b-b78a-ff7604d73f91,,,,,,F,,C,2016-09-02 00:00:00,9,124,,,,,,,,,,,,
201343,e79d163a-30dd-421c-8f40-4933fdf320bf,,,,,,F,,C,2013-09-03 00:00:00,9,132,,,,,,,,,,,4,
152135,5c1d6b51-7d55-48c8-b831-8def40676b51,,,,,,M,,C,2015-09-03 00:00:00,8,124,,1,,,,,,3,,,,
205760,36ee632f-fb46-43a2-950c-6d335c60817a,,,,,,M,,C,2017-09-06 00:00:00,9,131,,,,,,,,2,,,4,
218897,3d9314cd-7512-47ba-872c-0569a7aa4433,,,,,,M,,C,2015-09-04 00:00:00,10,116,5,,,,,,,4,,,,
155937,85bcbb36-0581-45ab-8d04-90be3da1eb3f,,,,,,M,,C,2013-09-05 00:00:00,7,132,,,,,,,,,,,,
142147,64281540-9e34-422b-9f2f-788b9d583d8a,,,,,,M,,C,2013-09-05 00:00:00,12,138,4,1,,,,,,,,,,
181465,fc93bed8-efbb-409f-8555-ae9786380010,,,,,,F,,C,2016-09-05 00:00:00,10,135,6,1,,,,,,2,,,,
129442,cb29afa8-48e0-46b0-b61c-c8e072114d3b,,,,,,F,,C,2014-09-03 00:00:00,7,125,2,2,,,,,,,,,6,
146888,647ce006-70ad-4a09-827b-dec7d358e751,,,,,,M,,C,2017-09-01 00:00:00,9,127,3,,,,,,,,,,,
183221,63c9aaa6-4376-4917-b265-c58d319055ee,,,,,,F,,C,2014-09-01 00:00:00,10,141,,,,,,,,2,,,7,
125970,77ff3758-8267-4ea1-8ba0-c9e3d8fb7c3c,,,,,,M,,C,2017-09-06 00:00:00,10,106,,,,,,,,2,,,,
239106,e0fe8b51-f16b-4819-9b0e-fd921a3000a4,,,,,,F,,C,2017-09-01 00:00:00,8,137,12,,,,,,,3,,,2,
232534,e7021232-5cf5-433c-89f0-3a104e0ef13e,,,,,,F,,C,2016-09-05 00:00:00,10,136,6,2,,,,,,,,,,
187626,8db660ef-fd96-450e-8186-6a33a91635a0,,,,,,F,,C,2014-09-03 00:00:00,8,141,,,,,,,,,,,,
225735,996f92a5-84bd-4e1f-a9b5-79974f3e2c64,,,,,,F,,C,2017-09-06 00:00:00,9,130,9,,,,,,,1,,,,
156659,975cb32d-6176-42b1-8adf-d244020394cf,,,,,,M,,C,2014-09-04 00:00:00,10,118,7,1,,,,,,,,,5,
191626,2fe0b8a4-c9d7-4e81-a8fd-81efb0921d6a,,,,,,F,,C,2017-09-01 00:00:00,10,139,14,,,,,,,,,,,
195556,4cc46935-b45e-4884-b2b2-d5e1a04a8cc9,,,,,,M,,Leaver,2014-09-01 00:00:00,7,117,,2,,,,,,2,,,,
184730,ac2ab984-cc2e-46f3-87b1-62816b2038f5,,,,,,M,,C,2014-09-01 00:00:00,11,132,10,1,,,,,,4,,,5,
149613,76ed422b-cd28-4301-a659-5bb7c7372229,,,,,,F,,C,2013-09-04 00:00:00,9,127,6,,,,,,,,,,,
284768,88a79a66-70e3-4fe2-83df-f851345c0a2b,,,,,,F,,C,2015-09-03 00:00:00,7,126,,,,,,,,4,,,6,
216135,081d755d-c69c-4ac1-a128-8df031f66d94,,,,,,M,,C,2015-09-01 00:00:00,Leaver,133,3,1,,,,,,,,,,
187767,13c4bbe7-d611-425e-b35b-5d93d9e6c911,,,,,,F,,Leaver,2017-12-14 00:00:00,9,139,5,1,,,,,,2,,,,
254415,390a6a1f-8a60-4d56-899f-f207ec8cb660,,,,,,F,,C,2015-09-03 00:00:00,9,134,,,,,,,,,,,,
278366,c7b8e6a9-094b-4a90-9623-464963105745,,,,,,F,,C,2017-09-06 00:00:00,Leaver,137,8,,,,,,,,,,,
161632,7cb65bad-786b-4903-9fae-4991ef21359e,,,,,,F,,C,2017-09-05 00:00:00,8,131,,,,,,,,2,,,,
244938,996e0382-e5f7-417b-8f64-faef738da453,,,,,,M,,Leaver,2017-09-05 00:00:00,9,135,7,2,,,,,,,,,,
207735,fe6b6b6a-09f8-4957-ac57-dd8601dfe935,,,,,,M,,C,2015-09-03 00:00:00,9,131,2,,,,,,,,,,,
214990,3d85f9c5-952b-4204-be7e-df3264c084b7,,,,,,F,,C,2016-09-02 00:00:00,7,138,3,1,,,,,,2,,,,
159896,0bc925ab-8218-4289-864f-56c087da5402,,,,,,M,,C,2013-09-03 00:00:00,9,122,5,,,,,,,,,,9,
131804,1ceca92e-0840-4456-9cc2-575af120351c,,,,,,M,,C,2016-09-05 00:00:00,7,122,,1,,,,,,,,,,
190564,5a392217-b8e9-41f3-846b-6120f731594d,,,,,,F,,C,2017-09-05 00:00:00,10,135,,,,,,,,4,,,,
177865,9434f9e8-fcba-411b-8635-44205f84ed3b,,,,,,M,,C,2014-09-03 00:00:00,11,117,,2,,,,,,,,,,
157209,cf44b64c-2444-4c55-a6e4-b8fc4a76932e,,,,,,M,,Leaver,2016-10-19 00:00:00,7,130,4,2,,,,,,,,,4,
203285,b1602354-20f8-4fde-a6cf-35e6c3d669e5,,,,,,M,,C,2016-09-05 00:00:00,10,134,,,,,,,,,,,,
201557,402f53ef-b84f-49f5-aa03-96e225ef4b70,,,,,,M,,C,2014-09-05 00:00:00,8,110,13,,,,,,,,,,,
194225,36f83675-76b6-493a-a93a-0ff5cf48c4bf,,,,,,F,,C,2016-09-05 00:00:00,8,121,,,,,,,,,,,,
182481,97c823e3-0207-4613-bf06-926a6719dc78,,,,,,F,,C,2013-09-05 00:00:00,7,124,,,,,,,,3,,,,
161172,1081c966-bb1a-4678-b884-8be35d4a834d,,,,,,M,,Leaver,2017-09-05 00:00:00,Leaver,137,,,,,,,,,,,4,
132491,9909d479-18a9-49be-9160-37a978958189,,,,,,M,,C,2016-09-05 00:00:00,10,121,5,,,,,,,,,,,
140238,1cf60f3d-62fd-42e4-9ee6-55c193b2cb44,,,,,,M,,C,2014-09-04 00:00:00,Leaver,118,8,2,,,,,,2,,,6,
177251,55e5856a-f45b-4d70-b276-2a082b78fa3f,,,,,,M,,Leaver,2014-09-04 00:00:00,8,119,9,,,,,,,1,,,,
155610,17b7d350-216c-40af-9d3c-edd6393c9d57,,,,,,M,,C,2016-09-01 00:00:00,11,128,11,,,,,,,,,,6,
166563,aafabeca-0f79-4886-9dfa-74b9c8eaed43,,,,,,F,,Leaver,2014-09-03 00:00:00,7,108,,2,,,,,,,,,5,
206561,aee82512-629f-4f35-9d5e-8ac6cdcd836e,,,,,,M,,C,2017-09-06 00:00:00,10,137,3,2,,,,,,3,,,,
200530,0871b0a0-b8fe-491c-b445-33800d9e5a30,,,,,,F,,Leaver,2016-09-05 00:00:00,7,135,,,,,,,,2,,,,
175851,6dd3eec0-0cae-4c1f-b484-01a43145268a,,,,,,M,,C,2014-09-04 00:00:00,10,122,,,,,,,,3,,,,
165282,8e0786d6-2cc8-4b7c-b81a-cb958d95bf04,,,,,,F,,C,2014-09-04 00:00:00,10,136,,1,,,,,,4,,,,
192814,f244bfbd-03f4-4e37-a284-ebf24a04c42d,,,,,,F,,C,2017-09-04 00:00:00,10,96,,,,,,,,,,,8,
251706,d6ef67c2-02e3-4c94-acfc-d229c430338f,,,,,,M,,C,2016-09-02 00:00:00,10,139,1,1,,,,,,3,,,,
172146,0c597824-71b3-4ce1-8b42-fc47559021c4,,,,,,M,,Leaver,2014-09-05 00:00:00,7,134,5,,,,,,,2,,,,
220649,a584b5c9-b947-44d4-a8d2-940c2927e6e9,,,,,,F,,C,2017-09-06 00:00:00,9,140,6,1,,,,,,2,,,,
172059,b37bee9a-08ac-4dc5-a217-fb60159843f4,,,,,,M,,Leaver,2016-09-05 00:00:00,9,133,10,1,,,,,,,,,,
173684,956123a4-3ef7-4c3b-a6cf-fe3c26ebe928,,,,,,F,,Leaver,2014-09-04 00:00:00,10,126,4,2,,,,,,,,,,
248138,1903d8c0-9d0d-4ccd-b13e-c84cd2f462cc,,,,,,F,,C,2017-09-05 00:00:00,8,134,7,2,,,,,,,,,5,
178647,a8c1e72c-fd67-4cf5-a982-9e452a9d0049,,,,,,M,,C,2015-09-04 00:00:00,9,139,,2,,,,,,,,,,
190586,4cd98123-1029-4274-9d31-9d59b485f4ff,,,,,,M,,C,2014-09-01 00:00:00,7,132,,,,,,,,,,,,
200936,b0a8bd8d-d200-40a9-b34b-1c9ea5debb6b,,,,,,M,,C,2017-09-06 00:00:00,9,133,10,,,,,,,2,,,,
168812,00fb9bd0-607e-4ae0-860c-cf1cc6eb255c,,,,,,M,,Leaver,2017-09-06 00:00:00,8,115,10,,,,,,,,,,,
125645,6eed3328-d3ce-40d1-b3d9-ae9978fa054b,,,,,,M,,C,2014-09-04 00:00:00,9,134,9,1,,,,,,2,,,,
195650,752d5629-57c0-44c1-aeef-c768c64d6949,,,,,,M,,Leaver,2013-09-01 00:00:00,10,137,,2,,,,,,,,,5,
187269,b19842d2-5474-43b9-a93f-e3f6039f15b6,,,,,,M,,C,2017-09-06 00:00:00,7,106,3,,,,,,,,,,,
196012,ef66829d-7e79-474a-a8a4-9a3d34cc82da,,,,,,F,,C,2013-09-03 00:00:00,9,130,13,,,,,,,,,,4,
144499,d087d267-acda-4023-8d2a-d5b23747e7b7,,,,,,M,,C,2013-09-03 00:00:00,8,131,,1,,,,,,,,,,
168249,5f56a7e4-5563-4a3d-b833-d15e4ca7ec45,,,,,,M,,C,2013-09-05 00:00:00,8,130,3,,,,,,,,,,5,
194459,44dc16eb-6944-4e61-be54-4b14fc484e13,,,,,,F,,Leaver,2015-09-04 00:00:00,10,124,,,,,,,,2,,,4,
156130,b3cf7108-fe7a-454d-9146-2e877a69c949,,,,,,F,,Leaver,2015-09-01 00:00:00,8,118,3,1,,,,,,,,,,
222749,c293723e-092b-47b2-b923-33a0460670d5,,,,,,M,,Leaver,2016-01-05 00:00:00,8,139,3,2,,,,,,,,,,
165343,1c9c2d51-1667-4064-8608-36aba45c16db,,,,,,M,,C,2013-09-01 00:00:00,8,124,2,2,,,,,,,,,5,
162322,aac61732-bb70-4708-add4-4e8c6a2eed58,,,,,,F,,C,2013-09-04 00:00:00,11,139,,,,,,,,,,,,
239331,a6ca129b-4abf-4e9f-b4f9-c6ed27e4232f,,,,,,M,,C,2016-09-05 00:00:00,11,120,5,,,,,,,3,,,6,
197380,f9903f45-39c3-458a-9ded-9ba882bcf1c1,,,,,,M,,C,2015-09-04 00:00:00,11,108,8,,,,,,,3,,,,
120853,256f82de-f906-404d-9f68-1204957b2f5a,,,,,,M,,C,2014-09-04 00:00:00,8,132,,2,,,,,,,,,,
118624,350747c4-cf2d-4369-b8c7-5f83df055f3d,,,,,,F,,Leaver,2017-09-04 00:00:00,7,115,10,2,,,,,,3,,,,
215139,b54a7d0b-9ec5-499c-9a26-68d75a0bdba6,,,,,,M,,C,2015-09-04 00:00:00,8,126,9,,,,,,,1,,,,
210380,2ee0cc00-1dad-4b2b-b7f7-a3eb7b8127f0,,,,,,F,,C,2015-09-03 00:00:00,Leaver,131,7,2,,,,,,,,,5,
155734,c3d8959b-b20e-4ebf-ab0f-f612ce2250d6,,,,,,M,,C,2016-09-01 00:00:00,10,134,8,1,,,,,,,,,4,
161264,ccdb7721-287e-48dc-b2df-9c3b720f59cd,,,,,,M,,C,2015-09-04 00:00:00,7,139,,2,,,,,,,,,,
225188,019ead11-0f2a-4466-b8d6-73a5e6cc1bee,,,,,,F,,Leaver,2013-09-05 00:00:00,9,139,8,,,,,,,,,,,
183863,a5e54d75-6712-45af-a6ce-64dd91bf2cc7,,,,,,M,,C,2016-01-13 00:00:00,7,109,,2,,,,,,,,,,
231037,5807a7ca-a4b7-4b79-ace5-5d00374b92e9,,,,,,M,,C,2015-09-03 00:00:00,8,130,7,,,,,,,,,,,
165260,683c90c9-7b28-4392-8c77-a3ae63fd7e81,,,,,,F,,C,2015-09-03 00:00:00,7,130,,,,,,,,,,,,
165744,63ab2173-6da5-46c8-842d-6a68a5d099b3,,,,,,F,,C,2017-09-06 00:00:00,7,140,4,,,,,,,,,,,
197719,570f9503-a7bc-41b8-b811-c49fd3371af8,,,,,,M,,C,2016-01-05 00:00:00,11,125,8,,,,,,,,,,,
203504,96104ac0-ec53-486d-8d20-09871ef40f6c,,,,,,M,,C,2014-09-04 00:00:00,10,131,,,,,,,,,,,,
180666,2145b88e-3692-4ab4-bb85-03f5c1be2cfc,,,,,,F,,C,2013-09-03 00:00:00,9,139,4,,,,,,,,,,,
156845,73e0cf16-4dc6-42dd-a1c3-dec1a1a83fba,,,,,,F,,C,2015-11-30 00:00:00,12,139,8,,,,,,,,,,,
166445,b538c8fe-924b-4069-a45f-49d21881ea1a,,,,,,M,,C,2013-09-04 00:00:00,8,139,2,,,,,,,,,,,
208940,bc648b6d-c69b-49e1-b730-861c101df9ea,,,,,,F,,C,2017-09-06 00:00:00,10,137,12,,,,,,,,,,5,
140007,4551f669-a2e8-48e2-9b00-04b73315290d,,,,,,M,,Leaver,2013-09-05 00:00:00,9,134,,1,,,,,,,,,8,
155874,564adb61-c5d4-4125-ab8a-9648e32c1025,,,,,,M,,C,2015-09-04 00:00:00,Leaver,131,,,,,,,,,,,,
178601,c3cfe524-b18d-4b6e-ad98-dbb2b9fd1b6f,,,,,,M,,Leaver,2015-09-01 00:00:00,10,133,6,2,,,,,,3,,,,
208929,f7dfec0d-0e75-4ba0-b780-f308cd991767,,,,,,F,,C,2015-09-04 00:00:00,10,141,,,,,,,,,,,,
216701,e802ebb1-7d61-4111-b9bb-d2cf72270cb0,,,,,,M,,Leaver,2014-09-01 00:00:00,7,141,,,,,,,,,,,,
179956,046b0482-f163-4840-82bc-65c8fa06c318,,,,,,F,,Leaver,2015-09-04 00:00:00,11,133,11,1,,,,,,3,,,,
159417,74d996b7-ae42-49b4-a152-c408a0442c8b,,,,,,F,,C,2013-09-05 00:00:00,7,138,,,,,,,,5,,,4,
192579,1a735b06-0309-418d-8c7d-21d17348b380,,,,,,F,,C,2016-09-01 00:00:00,10,131,8,2,,,,,,,,,,
173916,d7d62c86-ee34-4978-9cb2-3ee32934645f,,,,,,F,,C,2017-09-06 00:00:00,10,130,5,,,,,,,,,,7,
201307,2777870b-2bc4-45f0-b694-3f02c9c1b7a1,,,,,,M,,C,2015-09-01 00:00:00,11,136,,2,,,,,,,,,,
198640,efb39354-6b58-4729-a679-a28598f84af9,,,,,,F,,Leaver,2017-05-02 00:00:00,11,118,,1,,,,,,,,,,
253160,189a1373-86fa-43dd-aaef-1f8e274b874c,,,,,,M,,C,2015-09-03 00:00:00,7,115,,2,,,,,,,,,,
133431,4dc3ed42-4037-4588-8655-47d1c3ced45b,,,,,,F,,C,2014-09-03 00:00:00,7,122,,2,,,,,,,,,,
217636,3d65160d-fcf5-43ef-9d89-afc83a133bd8,,,,,,M,,C,2016-09-01 00:00:00,11,123,5,1,,,,,,3,,,,
123089,2f579520-5076-4490-b7c1-0f0e6b867e9a,,,,,,M,,Leaver,2014-09-05 00:00:00,8,124,9,3,,,,,,,,,,
214169,ca3fc6e3-ef3d-43f0-b303-6d85aaf09cc1,,,,,,M,,C,2016-09-01 00:00:00,7,120,,1,,,,,,,,,,
213720,90b9f9ab-9fef-4ec1-b1c3-2b339788cabc,,,,,,F,,C,2017-09-06 00:00:00,11,108,7,1,,,,,,2,,,,
218809,ba7d0609-e5ed-4b7d-b545-28001ae64dc6,,,,,,M,,C,2015-09-01 00:00:00,7,135,,2,,,,,,,,,,
215101,2142f8aa-64b9-488a-97f9-0aee8af9331b,,,,,,F,,C,2017-09-06 00:00:00,Leaver,140,,2,,,,,,1,,,,
275461,0a1caffb-e44e-4003-b498-a8730d278b87,,,,,,F,,C,2013-09-05 00:00:00,9,134,3,1,,,,,,,,,,
166934,2ecdd849-93b6-4fd9-897a-e434d2e4eee6,,,,,,M,,Leaver,2014-09-04 00:00:00,11,125,6,,,,,,,,,,,
180971,4ce7454d-435b-4d83-9fcb-0cda287a9681,,,,,,F,,C,2015-09-03 00:00:00,11,134,,,,,,,,2,,,,
170215,b5cdad5a-2c8b-4978-84e5-1b0beb9a1e7c,,,,,,F,,C,2014-09-01 00:00:00,11,119,5,2,,,,,,2,,,5,
159800,207db965-2dc9-41f2-8508-9d7053fc5fb2,,,,,,M,,C,2017-09-01 00:00:00,8,116,11,,,,,,,3,,,,
242488,80fd1c88-cd93-4b25-95e0-991a379c18d7,,,,,,F,,Leaver,2014-09-04 00:00:00,7,104,,,,,,,,2,,,4,
158669,95eaac2a-db94-4fb8-a659-2349446944b8,,,,,,F,,C,2016-09-05 00:00:00,8,122,8,,,,,,,3,,,3,
226761,05353ff7-4238-4e57-a07c-d40989827664,,,,,,F,,C,2013-09-04 00:00:00,7,115,5,3,,,,,,,,,7,
209785,b33c2131-eac4-47f4-9bc0-2e57365b6665,,,,,,M,,C,2017-09-04 00:00:00,8,114,8,,,,,,,3,,,,
184280,16749f4f-12d0-48b8-854e-0f4310e74a28,,,,,,F,,C,2014-09-01 00:00:00,10,129,,,,,,,,,,,,
213985,3819589e-6c14-4151-a7b4-768b911d1dc3,,,,,,M,,C,2016-09-01 00:00:00,10,108,12,,,,,,,,,,,
188622,b0f835bc-1dd6-4828-98ed-a944f7da0192,,,,,,M,,C,2017-09-05 00:00:00,8,137,9,,,,,,,,,,,
173158,1c0beb27-1a41-4913-b036-774b354a166e,,,,,,M,,C,2015-09-01 00:00:00,9,141,4,2,,,,,,1,,,5,
251822,18e04ed6-f299-4f8a-8cb2-6b7e45f0ce32,,,,,,M,,C,2017-09-01 00:00:00,8,137,15,1,,,,,,,,,,
159448,edb95fa9-6d6f-4a31-a644-272e031848e7,,,,,,F,,Leaver,2015-09-03 00:00:00,8,129,,,,,,,,,,,,
213183,b7a0ea18-cf1a-4d86-b756-4a19890f490f,,,,,,F,,C,2017-09-01 00:00:00,10,118,4,,,,,,,,,,,
205881,0099fe59-a687-4f27-8931-5958b237f749,,,,,,F,,C,2013-09-03 00:00:00,8,134,9,1,,,,,,,,,,
139873,e85669df-4c63-4357-8b29-b568739724a9,,,,,,F,,C,2014-09-01 00:00:00,11,106,7,,,,,,,,,,,
198607,c514b095-4f4b-4bd5-9249-9968f1bc6584,,,,,,M,,C,2017-09-06 00:00:00,8,127,,,,,,,,,,,,
176397,3a1329e5-b205-4129-9a94-6b321d510d9c,,,,,,M,,C,2017-09-06 00:00:00,9,138,,,,,,,,4,,,,
235203,62aa5222-4476-4dcb-85c5-dc252e681511,,,,,,M,,C,2015-09-04 00:00:00,9,141,,1,,,,,,,,,,
207193,3d9314cd-7512-47ba-872c-0569a7aa4433,,,,,,F,,C,2015-09-01 00:00:00,10,139,,1,,,,,,,,,,
154571,7d1aad8b-6580-4f3e-b467-622a0e4dc136,,,,,,M,,C,2015-09-04 00:00:00,8,135,,,,,,,,,,,,
194444,bb51c487-dc05-4f72-902f-b7339bcd90a6,,,,,,F,,C,2014-04-29 00:00:00,11,121,,,,,,,,2,,,,
140229,d519a891-71b0-4ac0-b6ea-061fcc5bb9a2,,,,,,F,,C,2017-09-06 00:00:00,10,129,,1,,,,,,,,,,
228803,99906613-ade7-41a1-b48f-1b75094e5c4d,,,,,,F,,C,2017-09-06 00:00:00,11,140,5,,,,,,,3,,,4,
212326,2146c0ef-6ffb-4bb0-96f6-441f6b768932,,,,,,F,,C,2013-09-05 00:00:00,7,104,9,2,,,,,,,,,,
232431,9fd50a8c-cf28-4b1b-a051-1ac1b9a21d9e,,,,,,F,,C,2016-09-05 00:00:00,8,112,,,,,,,,,,,2,
152981,76a9b4f9-d63c-4d99-9011-5421ad135dc7,,,,,,F,,C,2017-09-01 00:00:00,10,128,2,1,,,,,,,,,,
237751,2b322327-e662-43de-bbf4-b50837656ac3,,,,,,M,,Leaver,2017-09-06 00:00:00,9,123,,,,,,,,,,,,
224264,1b1cc17d-66a9-446b-bc7e-e505df45ca9b,,,,,,M,,Leaver,2014-09-04 00:00:00,9,116,5,2,,,,,,1,,,,
174152,2ccfd9d5-eb2c-4752-827a-d9eb8c054156,,,,,,F,,C,2015-09-03 00:00:00,8,140,,2,,,,,,,,,3,
216385,a9ce572f-6061-4a45-8219-9d5aaae0e8fa,,,,,,F,,C,2013-09-05 00:00:00,9,115,,2,,,,,,2,,,,
190217,972efef6-fee2-4123-80f3-90c9d3621661,,,,,,F,,C,2015-09-03 00:00:00,8,122,,,,,,,,2,,,,
166640,ff188a1e-8783-4409-9e87-58ef01e47e86,,,,,,F,,C,2014-09-03 00:00:00,12,115,,,,,,,,,,,,
203379,9bda36b7-89fb-4d3c-94c8-ef3ce0b1c7a1,,,,,,M,,C,2011-09-01 00:00:00,10,113,,,,,,,,,,,5,
245937,33709f66-5bbc-4c2a-9545-0708e862aaea,,,,,,F,,C,2017-09-06 00:00:00,8,125,3,1,,,,,,,,,,
167050,ae3255b5-7363-4a84-a2a8-695e451229af,,,,,,M,,C,2016-09-06 00:00:00,8,110,8,2,,,,,,2,,,7,
182564,25fd90bd-365d-4fee-bbc7-7fee4d35206c,,,,,,F,,C,2013-09-03 00:00:00,7,108,,,,,,,,3,,,7,
190305,e0e4c049-082b-4dbf-b968-75de72d324b3,,,,,,M,,C,2017-09-06 00:00:00,8,134,,,,,,,,,,,,
164970,c67fb16e-2930-4485-93fb-aaefda6be402,,,,,,F,,C,2015-09-18 00:00:00,7,115,,1,,,,,,,,,,
171598,ed2bafc4-6904-46ad-9ecc-3bbcb36eb259,,,,,,M,,C,2016-09-05 00:00:00,7,115,5,3,,,,,,,,,,
154921,0fec5943-f83f-40b6-b0de-b272144d2341,,,,,,F,,C,2016-09-01 00:00:00,9,120,6,1,,,,,,5,,,,
129330,79c83dc6-975a-4f85-b010-f99299b977e7,,,,,,F,,C,2017-09-05 00:00:00,10,129,,2,,,,,,3,,,,
115357,e1c45b38-acfc-4112-bea0-92be10000a22,,,,,,F,,C,2016-09-05 00:00:00,9,131,10,,,,,,,,,,,
150825,aa0c6183-8d1e-4f52-8adf-49519f2268c3,,,,,,F,,C,2017-09-06 00:00:00,8,125,4,,,,,,,,,,,
156898,d50c2ee1-c7f5-44d4-b860-10ec224c5841,,,,,,M,,Leaver,2017-09-01 00:00:00,10,126,,,,,,,,2,,,,
132634,6310315e-fbfe-4cef-857d-1099691bf3e4,,,,,,F,,C,2014-09-04 00:00:00,10,137,,,,,,,,,,,,
151302,0fbae00f-1687-458b-92c9-fc5bf3cd1d8f,,,,,,M,,C,2013-09-04 00:00:00,8,127,8,2,,,,,,3,,,,
190504,c3db485c-70db-482c-8956-cb65d07f10d0,,,,,,M,,C,2015-09-04 00:00:00,8,139,9,,,,,,,3,,,8,
189923,dc5e71ac-08f1-41f7-865f-c8abfe5f1f97,,,,,,M,,C,2014-09-01 00:00:00,8,137,7,2,,,,,,3,,,5,
225695,05b61150-c62f-4332-8a2e-971dcf90bbb0,,,,,,M,,C,2015-09-03 00:00:00,7,118,9,,,,,,,2,,,,
193758,fce2f56e-fa4b-4d49-9718-7f492ea10b78,,,,,,M,,C,2013-09-05 00:00:00,11,139,5,2,,,,,,3,,,,
129974,1b553640-a3f2-410b-b349-4d7e5f5bad86,,,,,,M,,C,2017-09-04 00:00:00,10,123,,,,,,,,4,,,,
165178,814254ef-5529-4305-b9fa-c64b105010c0,,,,,,F,,C,2015-09-01 00:00:00,11,128,,2,,,,,,,,,,
177270,bd61f513-4df9-481f-ad35-722b6b79f908,,,,,,F,,C,2015-09-01 00:00:00,10,109,11,,,,,,,3,,,,
209228,b2ee2f4f-6267-4dd0-b74d-a3046de5df9d,,,,,,F,,C,2014-12-01 00:00:00,7,126,,2,,,,,,,,,,
188907,61588a0d-1cbf-44cd-b00f-a698d0cd8540,,,,,,M,,C,2014-09-04 00:00:00,9,117,5,,,,,,,,,,,
210021,06d721f6-7838-4e92-b877-49352cabeabb,,,,,,M,,C,2015-09-14 00:00:00,9,125,,2,,,,,,3,,,,
174530,5bbe5110-6b91-4a60-84a3-b427b9cb3c68,,,,,,M,,C,2015-09-03 00:00:00,10,123,8,2,,,,,,,,,,
